fish_id,treatment,exposure,battery,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
1BT01h01011,1,1h,BT1,0.974387669574658,1.1352805447898744,0.28980550460337257,-1.1517676531469077,0.08139083726431816,-0.30136096871889373,-0.8640845391904148,0.7417517571250466,0.3928036316184864,-0.6246060850368217,-0.8117996866982617,-0.0497210747206495,0.08271891699996482
1BT01h01012,1,1h,BT1,-5.542548654498537,3.0347513747619868,-0.15191042866314447,2.4987790874063256,0.1589631932265563,1.1709702093487229,-0.028611800233297763,-0.32982436346271404,-1.3270274505031519,-0.014795030609500825,-8.364762496225892e-4,-0.3397227961555941,0.6959647151348954
1BT01h01013,1,1h,BT1,2.5849505468522587,1.1054615487337454,-0.7079317618968686,0.6617587448291433,0.5096104783963172,-1.066125888079776,-1.2439296792020147,0.27455125678149506,-0.6700522737582066,-0.22858495556197178,0.24051494145889568,0.17349488065067054,0.23011391925156602
1BT01h01014,1,1h,BT1,4.250999492847929,-0.3691781683604475,0.5700026971476464,3.3077169021231208,0.5931688961870039,-0.546780243715997,0.8181479045394455,0.34832075662501805,-0.602533202084923,-0.7968028637043448,0.9525048818693873,-0.012301468541199609,0.13627852742088561
1BT01h01015,1,1h,BT1,-0.2590202813078185,1.4741011778765172,-1.3398310728831984,-1.525385341889225,0.22258016307508022,-0.7927487398947491,-1.0001047809307408,-0.33895256239740196,1.310698158237017,0.1296782677085192,0.2444421190527228,0.21849531924134585,0.09022845302620666
1BT01h01016,1,1h,BT1,1.2510778416976607,0.3964562453363492,-2.5396865847338703,0.36878718715895037,1.084821621815329,1.5770205385680198,2.057865214660424,0.7904325273260606,-0.0670164819897201,-0.18093402550186966,-0.6065341399827177,0.5664741431877474,0.2365317087498647
1BT24hCTR01,0,24h,BT1,3.436267771544481,0.27475132758671494,-1.9618698226167175,0.9129302434637621,-0.11569248149151873,-1.3845382313061925,0.884657074326805,-0.7720708169938219,1.184040833524881,-1.832865468591861,1.2551588950390749,-0.04452957341828953,0.1991148094557072
1BT24hCTR02,0,24h,BT1,-0.5386537628056145,2.115716947094272,-0.6417690313518762,0.6337123586142052,0.21697145626439945,-0.7981376205400289,-0.7680392955541574,-0.8901468733897141,0.5260675789249245,1.0591047556738653,-0.0251506665228166,0.3181112513028485,-0.0952287665826409
1BT24hCTR05,0,24h,BT1,-0.8249572986904646,0.8319964891298719,-0.4803792535626723,-0.9030872210839549,-1.9442007118376297,-0.7401100939278341,1.1348598879942817,-1.2632548459158766,1.2467508918581602,-0.32086207012458856,-1.012754630401337,0.6612205193573266,-0.05602866491430006
1BT24hCTR06,0,24h,BT1,-0.018089606256380494,-0.02476101137368797,-0.021066024758197355,-1.933373464624664,-1.6415619786418814,0.6182513759921642,5.399311750330926e-4,-0.7178747513981335,0.1273991390412348,0.19080017775199376,-0.39826092173398125,-0.017726182509448962,-0.06017208575661273
1BT24hCTR07,0,24h,BT1,-0.5681050676805274,0.6576672653766058,-0.07597531798495082,-0.6867751095226547,-0.6922981886789179,0.23931645398000978,0.5684754558387212,-0.9945131164970127,0.7305678431583735,0.6524491008366662,0.15958394228414846,-0.396052720454668,-0.09943066520066782
1BT24hCTR09,0,24h,BT1,0.6195581768848748,0.8565293862723028,-0.4940405471706204,0.5364487540757321,-0.5094138244923082,-1.068870645439446,0.48050701230932796,-0.7837276100624153,-1.216967688317494,0.7238801663101633,0.28131807733835207,-0.3561457931940752,-0.11773439978787675
1BT24hCTR10,0,24h,BT1,-1.2521537251081283,1.99914608288822,-0.23084859323115578,0.9179726466782765,0.8724504857991215,1.1308381193632313,0.33308811572514824,0.5116844399521868,0.5289273760004357,0.46514616117429275,-1.273836402357745,0.521109984112916,-0.1496983986758537
1BT24hCTR11,0,24h,BT1,-0.2640656039146684,1.7779217715721287,0.008678324213816674,-0.12345813274426176,0.5543569493680546,-1.4533962045396203,-0.3949189497129363,0.3727029125836417,0.2158642438772611,0.4936491859747195,-0.5900613188021793,0.22317883939309943,-0.04499897386023894
1BT24hCTR12,0,24h,BT1,0.8716389652475292,1.713423352386646,-0.8522744575252358,0.27851794474598757,-0.22898436880726952,-1.1428823634131287,-1.0085187660423454,-0.32170499060073865,-0.26632166499415744,-0.4306972427350919,-0.17674648279470914,0.2289999775883614,-0.03029204683702675
1BT24hCTR13,0,24h,BT1,1.1892589301471652,0.6479715150708135,-1.0758652388937344,-0.312827256205689,-0.4520435994541929,-1.2414898692764604,0.9311313257713099,-0.636650238424239,0.6110426210737954,-0.6074975286027964,0.3373675900270992,-0.18226057627278439,0.08469625635829556
