dist_total,mov_total,vel_mean,stratum_pref,time_bright,first_choice_binary,latency,mtpc,num_changes,resistance_index,attempts,blood_sugar,condition_factor
-2.0883131680575913,-2.8215373182052095,-0.972002235070983,-1.5700300763450405,1.6220880269748958,0.6800178250783155,-0.3404457945366501,0.38999148701291086,-0.9731599987037827,-1.4895432952048004,2.4600476515422023,-1.0026080140955085,0.2606267596393153
-0.24389734170726549,0.5416393942246136,-0.544654581779469,0.16626033309940094,-0.4099692701886947,0.6800178250783155,-0.3404457945366501,-0.32253998104782444,1.737668360094036,0.3774366347254554,-0.35875694918323797,-0.7233123343221475,1.7715924556848113
0.4194765863208642,0.5795343430970623,0.14031669217239623,0.8198564488618685,-0.7185409338320548,0.6800178250783155,-0.3404457945366501,-0.3244551124234616,1.014780797747951,0.17722430979996057,1.0506453511794822,0.18439862494127582,0.02776996789000464
-1.976974598066321,-2.8120635809870973,-0.3933116171579883,-1.3762320053918984,-1.2453706034670597,-1.4571810537392473,3.0367480377576257,-0.3134213441570063,-0.7321974779217543,0.45952368794491083,-0.35875694918323797,0.48696894469575025,0.18214518812680983
-0.842458592708332,0.5132181825702771,-1.17583566464962,-0.7348001213488113,-0.6207011380426968,0.6800178250783155,-0.3404457945366501,-0.28577629839050295,-0.12979117596668352,0.5316001249180898,-0.35875694918323797,0.06802542503570874,0.22343897131771404
-1.3687551796111455,-1.6088989542868506,-0.5348191296804008,-1.0147760684048746,-1.230318327191774,-1.4571810537392473,-0.3404457945366501,-0.31115800707670777,-0.7321974779217543,-1.3203638806427556,-0.35875694918323797,-0.5603898544543535,0.930443455331441
0.17194314735744468,0.3047959637718092,0.07038904724954048,0.444168579556442,-1.546416128972777,0.6800178250783155,-0.3404457945366501,-0.35868808576297667,-1.3948444100723323,2.303479200508737,-0.35875694918323797,-0.21127025473765226,-0.7441061332939779
1.5655627821314904,0.4090070731710431,1.5397613463609208,0.1632853806844629,-1.433524056908133,0.6800178250783155,-0.3404457945366501,-0.32134302393805114,-1.0936412590947968,0.9920884722467346,-0.35875694918323797,0.137849344979049,0.5840499242346905
-2.318442295111323,-3.1341706464029113,-1.8130374370731146,-1.5700300763450405,-0.9518512160989856,0.6800178250783155,-0.3404457945366501,-0.3208642410941418,0.17141197501085187,-0.1861610599398162,-0.35875694918323797,0.39387038477129654,-0.3089975497256926
-0.01553315895986851,0.48479697091594054,-0.2634844866488844,0.542191100648838,-0.6357534143179826,0.6800178250783155,-0.3404457945366501,-0.3029010180985817,0.23165260520635894,0.041079928850620666,-0.35875694918323797,-0.18799561475653884,0.11258147941746142
0.04437689499404274,0.5984818175332867,-0.2707924928965402,0.4094787912477675,-0.4250215464639806,0.6800178250783155,-0.0926979844455642,-0.3041350052540168,0.6533370165749085,-0.7898012195901891,-0.35875694918323797,-0.7349496543127041,-0.023072847563959987
-0.3309189012557046,0.47532323369782836,-0.6016227280332255,-1.0309595801305549,-0.6432795524556255,-1.4571810537392473,-0.3404457945366501,-0.30123414449386055,0.17141197501085187,0.3213771837463182,-0.35875694918323797,2.2209296232886997,1.2983265142357812
0.13041792992785156,0.5416393942246136,-0.1425941049662433,-0.27745832709195506,-0.1315021590959064,-1.4571810537392473,-0.3404457945366501,-0.31968324341249893,2.2195934016580927,0.28133471876121685,-0.35875694918323797,-0.5254778944826833,-0.2809804725835632
0.1959169741851558,0.456375759261604,-0.013327956303506366,0.35989436233844646,-0.5153352041156958,-1.4571810537392473,0.5853486536984603,-0.29778006826280057,0.291893235401866,-0.6396419758960665,-0.35875694918323797,0.9873737042896887,0.07075198985097995
0.05133861975791778,0.3805858615167066,-0.12037361527455026,-0.05521315468306756,0.8468957987976743,0.6800178250783155,-0.3404457945366501,-0.2927118098722749,2.2195934016580927,0.48655235180985307,-0.35875694918323797,0.05638810504515203,1.0967561786600577
-0.8749629836833265,-1.1636333050355783,-0.06550000295045959,-1.1469289443404709,-0.4400738227392665,0.6800178250783155,1.6154579693403437,-0.2366942171348866,-0.491234957139726,0.783867654324216,-0.35875694918323797,-0.5254778944826833,1.2676582634684852
0.5565539274461799,0.5226919197883892,0.32977226051107367,1.4241501198810047,1.0275231141011045,0.6800178250783155,-0.3404457945366501,-0.2066403340472086,0.291893235401866,-0.03900500111957607,-0.35875694918323797,-0.35091809462433277,0.7549520090431181
-0.5884536912883528,-0.25415453209680927,-0.44739622995767375,0.4188361601964226,-1.0797955644389154,-1.4571810537392473,0.5723092952726136,-0.29437159039782707,-0.6719568477262472,-1.4354859674749163,-0.35875694918323797,-0.7931362542654876,-0.8353759822954272
-2.4428218424771764,-3.645752456180969,-2.906568989903422,-1.5700300763450405,-1.546416128972777,-1.4571810537392473,-0.3404457945366501,-0.35868808576297667,-1.3948444100723323,-1.1201515557172588,-0.35875694918323797,-1.258629053887756,-0.498872319514028
-2.4428218424771764,-3.645752456180969,-2.906568989903422,-1.5700300763450405,2.1489176966099004,0.6800178250783155,-0.3404457945366501,1.6786925093524092,-1.214122519485811,1.1022052509557558,-0.35875694918323797,-0.09489705483208517,2.3433982714419104
-0.2114910031937339,0.5416393942246136,-0.5098462025818914,1.2176806365963126,-0.4099692701886947,-1.4571810537392473,-0.3404457945366501,-0.3017274359087973,0.5930963863794014,0.6847625534860947,-0.35875694918323797,0.21931058491294594,0.43520196204033396
0.46614955797726637,0.5226919197883892,0.23222549992714486,0.14508285159026627,-0.6658579668685543,-1.4571810537392473,-0.3404457945366501,-0.3004297893160928,0.11117134481534478,0.9730683013788104,-0.35875694918323797,0.812813904431338,0.5107061910845252
0.15532325513946127,0.5890080803151745,-0.1470589107252985,0.7572809860184211,-0.4174954083263377,0.6800178250783155,-0.3404457945366501,-0.3068199443394689,0.7738182769659226,0.657733889621153,-0.35875694918323797,-1.0375199740671786,-1.1249709238498775
0.2582783396756428,0.14374243106390217,0.29938147203196513,0.9987633541388586,0.25985702406152583,0.6800178250783155,-0.3404457945366501,-0.2858196724460487,1.075021427943458,0.5496192341613844,-0.35875694918323797,-0.7931362542654876,0.49089562860037766
0.14811639922192865,-0.5762615975126233,0.8899725620592647,2.5356179453289345,1.1629936005786772,0.6800178250783155,-0.3404457945366501,0.7616637689847893,-1.1538818892903038,0.0651054078416802,-0.35875694918323797,0.3007718248468429,-0.023072847563959987
2.023026541087257,0.5226919197883892,1.9121034441263343,-0.9886358634856157,-0.13902829723354934,0.6800178250783155,-0.3404457945366501,-0.2131979490700376,-0.4309943269442189,-1.686752435256415,5.278852252267642,-0.07162241485097176,1.2627717297843601
0.24474709999374447,0.39005959873481877,0.08863303839572306,-1.029579117912333,-0.3121294743993367,0.6800178250783155,-0.001422475464637817,-0.23859808303184363,-0.37075369674871184,0.30536019775227635,-0.35875694918323797,-0.6651257343693638,0.7996460690739455
