source_row_index,fish_id,battery_suite,battery,group_raw,group,treatment,exposure,date_raw,start_time_raw,datetime_raw,datetime,datetime_parse_method,datetime_parse_failed_flag,first_choice_raw,first_choice,first_choice_clean,first_choice_binary,first_choice_valid_binary,no_choice_flag,first_choice_nonbinary_flag,date,start_time,latency,num_changes,time_bright,mtpc,mov_bottom,mov_upper,mov_total,dist_bottom,dist_upper,dist_total,vel_bottom,vel_upper,vel_mean,attempts,last_flux,time_in_last_flux,resistance_index,lt,ls,wt,Kc,sex,blood_sugar,conductivity,pH,sex_raw,stratum_pref,ldt_present_flag,ntt_present_flag,endurance_present_flag,first_choice_exclusion_reason,blood_sugar_missing_flag,sex_missing_flag,ldt_time_bright_gt_480_flag,ldt_time_bright_gt_600_flag,ntt_mov_total_gt_480_flag,zero_motion_flag,low_motion_flag,impossible_value_flag,tracking_failure_flag,missing_critical_field_flag,distance_outlier_flag,manual_review_flag,global_exclusion_flag,global_exclusion_reason
320,3BT01h01011,3,BT3,01h_1.0,01h 1.0%,1.0,1,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,3.0,2.0,41.0,2.3666666666666667,3.5,2.8,0.32,1.4577259475218662,female,198.0,,,f,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
321,3BT01h01012,3,BT3,01h_1.0,01h 1.0%,1.0,1,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,2.0,5.0,7.0,10.583333333333334,3.2,2.6,0.26,1.4792899408284024,male,109.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
322,3BT01h01013,3,BT3,01h_1.0,01h 1.0%,1.0,1,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,5.0,1.0,14.0,0.23333333333333334,3.2,2.6,0.25,1.4223941738734638,male,69.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
323,3BT01h01014,3,BT3,01h_1.0,01h 1.0%,1.0,1,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,4.0,54.0,9.6,3.4,2.7,0.27,1.371742112482853,,38.0,,,,,False,False,True,,False,True,False,False,False,False,False,False,False,False,False,False,False,
325,3BT01h01016,3,BT3,01h_1.0,01h 1.0%,1.0,1,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,3.0,3.0,11.0,3.55,2.5,1.9,0.11,1.6037323224959907,male,,,,m,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
326,3BT24hCTR01,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,7.0,41.0,25.78333333333333,3.1,2.6,0.43,2.446517979062358,female,143.0,,,f,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
327,3BT24hCTR02,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,6.0,52.0,20.2,3.5,2.8,0.46,2.0954810495626828,female,,,,f,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
328,3BT24hCTR03,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,2.0,3.0,51.0,5.55,2.9,2.4,0.21,1.5190972222222223,male,,,,m,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
329,3BT24hCTR04,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,5.0,31.0,12.583333333333334,2.9,2.4,0.23,1.6637731481481486,male,159.0,,,m,,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
330,3BT24hCTR05,3,BT3,24h_CTR,24h 0.0%,0.0,24,,,,,failed,False,,,,,False,False,False,,,,,,,,,,,,,,,,1.0,7.0,29.0,24.383333333333333,3.5,2.8,0.42,1.9132653061224494,female,,,,f,,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
