source_row_index,fish_id,battery_suite,battery,group_raw,group,treatment,exposure,date_raw,start_time_raw,datetime_raw,datetime,datetime_parse_method,datetime_parse_failed_flag,first_choice_raw,first_choice,first_choice_clean,first_choice_binary,first_choice_valid_binary,no_choice_flag,first_choice_nonbinary_flag,date,start_time,latency,num_changes,time_bright,mtpc,mov_bottom,mov_upper,mov_total,dist_bottom,dist_upper,dist_total,vel_bottom,vel_upper,vel_mean,attempts,last_flux,time_in_last_flux,resistance_index,lt,ls,wt,Kc,sex,blood_sugar,conductivity,pH,sex_raw,stratum_pref,ldt_present_flag,ntt_present_flag,endurance_present_flag,first_choice_exclusion_reason,blood_sugar_missing_flag,sex_missing_flag,ldt_time_bright_gt_480_flag,ldt_time_bright_gt_600_flag,ntt_mov_total_gt_480_flag,zero_motion_flag,low_motion_flag,impossible_value_flag,tracking_failure_flag,missing_critical_field_flag,distance_outlier_flag,manual_review_flag,global_exclusion_flag,global_exclusion_reason
10,1BT01hCTR11,1,BT1,1h_CTR,01h 0.0%,0.0,1,2020-07-21,12:02:37 ,2020-07-21 12:02:37,2020-07-21 12:02:37,standard,False,C,bright,bright,1.0,True,False,False,2020-07-21,12:02:37 ,0.0,5.0,15.0,3.0,254.0,174.0,428.0,4329.7,3846.3,8176.0,17.046062992125982,22.105172413793106,19.102803738317757,1.0,10.0,1.0,45.166666666666664,3.6,2.9,0.43,1.7630899175857968,female,193.0,80.0,7.2,f,40.654205607476634,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
11,1BT01hCTR12,1,BT1,1h_CTR,01h 0.0%,0.0,1,2020-07-21,12:22:01 ,2020-07-21 12:22:01,2020-07-21 12:22:01,standard,False,C,bright,bright,1.0,True,False,False,2020-07-21,12:22:01 ,0.0,26.0,79.0,3.0384615384615383,54.0,0.0,54.0,253.7,0.0,253.7,4.698148148148148,0.0,4.698148148148148,1.0,7.0,39.0,25.55,3.5,2.8,0.34,1.5488338192419828,male,215.0,80.0,7.2,m,0.0,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
12,1BT01hCTR13,1,BT1,1h_CTR,01h 0.0%,0.0,1,2020-07-21,12:40:05 ,2020-07-21 12:40:05,2020-07-21 12:40:05,standard,False,C,bright,bright,1.0,True,False,False,2020-07-21,12:40:05 ,0.0,27.0,121.0,4.481481481481482,220.0,216.0,436.0,2562.1,2388.9,4951.0,11.64590909090909,11.059722222222222,11.355504587155963,1.0,8.0,10.0,29.333333333333332,3.3,2.6,0.29,1.649977241693218,male,165.0,80.0,7.2,m,49.54128440366973,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
13,1BT01hCTR14,1,BT1,1h_CTR,01h 0.0%,0.0,1,2020-07-21,13:00:05 ,2020-07-21 13:00:05,2020-07-21 13:00:05,standard,False,C,bright,bright,1.0,True,False,False,2020-07-21,13:00:05 ,19.0,34.0,149.0,4.382352941176471,240.0,208.0,448.0,2659.6,2413.6,5073.2,11.081666666666667,11.603846153846153,11.324107142857143,1.0,6.0,5.0,15.5,4.0,3.2,0.53,1.6174316406249996,female,118.0,80.0,7.2,f,46.42857142857143,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
14,1BT01h00501,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,09:00:30 ,2020-07-22 09:00:30,2020-07-22 09:00:30,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,09:00:30 ,0.0,26.0,120.0,4.615384615384615,380.0,55.0,435.0,3556.3,751.4,4307.7,9.358684210526317,13.661818181818182,9.902758620689655,1.0,8.0,45.0,34.0,3.5,2.6,0.34,1.9344560764679108,female,372.0,110.0,7.2,f,12.643678160919542,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
15,1BT01h00502,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,09:19:30 ,2020-07-22 09:19:30,2020-07-22 09:19:30,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,09:19:30 ,0.0,60.0,188.0,3.1333333333333333,308.0,134.0,442.0,3721.2,1527.5,5248.7,12.081818181818182,11.399253731343284,11.874886877828054,1.0,8.0,40.0,33.333333333333336,3.8,3.0,0.42,1.5555555555555556,female,136.0,110.0,7.2,f,30.316742081447963,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
16,1BT01h00503,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,09:37:00 ,2020-07-22 09:37:00,2020-07-22 09:37:00,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,09:37:00 ,71.0,28.0,137.0,4.892857142857143,237.0,196.0,433.0,2492.4,2889.9,5382.3,10.516455696202533,14.744387755102041,12.43025404157044,1.0,6.0,30.0,18.0,3.6,2.8,0.36,1.6399416909620994,male,266.0,110.0,7.2,m,45.26558891454965,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
17,1BT01h00504,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,09:56:10 ,2020-07-22 09:56:10,2020-07-22 09:56:10,standard,False,C,bright,bright,1.0,True,False,False,2020-07-22,09:56:10 ,0.0,60.0,318.0,5.3,274.0,151.0,425.0,3170.8,1916.6,5087.4,11.572262773722628,12.692715231788078,11.97035294117647,1.0,9.0,5.0,36.75,3.7,2.9,0.46,1.8860961909057363,female,186.0,110.0,7.2,f,35.529411764705884,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
18,1BT01h00505,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,10:15:15 ,2020-07-22 10:15:15,2020-07-22 10:15:15,standard,False,C,bright,bright,1.0,True,False,False,2020-07-22,10:15:15 ,150.0,15.0,147.0,9.8,236.0,26.0,262.0,2890.1,307.9,3198.0,12.246186440677965,11.842307692307692,12.206106870229007,1.0,9.0,38.0,41.7,3.7,2.9,0.47,1.9270982820123825,female,136.0,110.0,7.2,f,9.923664122137405,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
19,1BT01h00506,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,10:33:22 ,2020-07-22 10:33:22,2020-07-22 10:33:22,standard,False,C,bright,bright,1.0,True,False,False,2020-07-22,10:33:22 ,0.0,28.0,342.0,12.214285714285714,131.0,309.0,440.0,2146.9,3971.0,6117.9,16.38854961832061,12.851132686084142,13.904318181818182,1.0,8.0,0.0,28.0,3.7,2.9,0.44,1.8040920086924435,female,151.0,110.0,7.2,f,70.22727272727273,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
20,1BT01h00507,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,10:55:50 ,2020-07-22 10:55:50,2020-07-22 10:55:50,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,10:55:50 ,70.0,12.0,62.0,5.166666666666667,191.0,167.0,358.0,2009.5,1772.9,3782.4,10.520942408376964,10.616167664670659,10.56536312849162,1.0,3.0,35.0,4.75,3.4,2.7,0.28,1.422547375908144,male,113.0,110.0,7.2,m,46.64804469273743,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
21,1BT01h00508,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,11:13:20 ,2020-07-22 11:13:20,2020-07-22 11:13:20,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,11:13:20 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,3.4,2.8,0.33,1.5032798833819245,male,73.0,110.0,7.2,m,0.0,True,True,True,,False,False,False,False,False,True,True,False,False,False,False,True,False,
22,1BT01h00509,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,11:31:38 ,2020-07-22 11:31:38,2020-07-22 11:31:38,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,11:31:38 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,17.0,30.266666666666666,3.2,2.5,0.28,1.7920000000000003,male,,110.0,7.2,m,0.0,True,True,True,,True,False,False,False,False,True,True,False,False,False,False,True,False,
23,1BT01h00510,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,11:50:30 ,2020-07-22 11:50:30,2020-07-22 11:50:30,standard,False,C,bright,bright,1.0,True,False,False,2020-07-22,11:50:30 ,0.0,3.0,491.0,163.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,47.0,3.8,3.0,0.59,2.185185185185185,female,173.0,110.0,7.2,f,0.0,True,True,True,,False,False,True,False,False,True,True,False,False,False,False,True,False,
24,1BT01h00511,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,12:09:22 ,2020-07-22 12:09:22,2020-07-22 12:09:22,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,12:09:22 ,194.0,8.0,38.0,4.75,281.0,174.0,455.0,2848.5,2009.6,4858.1,10.137010676156583,11.549425287356321,10.677142857142858,2.0,7.0,48.0,26.6,3.4,2.8,0.37,1.6854956268221577,male,,110.0,7.2,m,38.24175824175824,True,True,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,
25,1BT01h00512,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,12:29:30 ,2020-07-22 12:29:30,2020-07-22 12:29:30,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,12:29:30 ,0.0,33.0,151.0,4.575757575757576,153.0,289.0,442.0,1575.4,2975.9,4551.3,10.296732026143792,10.297231833910034,10.297058823529412,1.0,9.0,27.0,40.05,3.4,2.7,0.34,1.727378956459889,male,200.0,110.0,7.2,m,65.38461538461539,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
26,1BT01h00513,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,12:48:25 ,2020-07-22 12:48:25,2020-07-22 12:48:25,standard,False,E,dark,dark,0.0,True,False,False,2020-07-22,12:48:25 ,0.0,25.0,117.0,4.68,263.0,177.0,440.0,3279.2,2654.3,5933.5,12.468441064638782,14.996045197740115,13.485227272727272,1.0,9.0,59.0,44.85,3.9,3.1,0.52,1.7454936054513106,female,251.0,110.0,7.2,f,40.22727272727273,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
27,1BT01h00514,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,13:07:12 ,2020-07-22 13:07:12,2020-07-22 13:07:12,standard,False,C,bright,bright,1.0,True,False,False,2020-07-22,13:07:12 ,0.0,36.0,150.0,4.166666666666667,203.0,244.0,447.0,2319.8,2979.7,5299.5,11.427586206896553,12.21188524590164,11.855704697986576,1.0,9.0,24.0,39.6,3.6,2.9,0.33,1.3530690065193327,male,92.0,110.0,7.2,m,54.58612975391499,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
28,1BT01h00515,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,13:26:06 ,2020-07-22 13:26:06,2020-07-22 13:26:06,standard,False,C,bright,bright,1.0,True,False,False,2020-07-22,13:26:06 ,0.0,41.0,240.0,5.853658536585366,159.0,241.0,400.0,1882.2,3627.3,5509.5,11.837735849056605,15.051037344398342,13.77375,1.0,9.0,12.0,37.8,3.6,3.0,0.47,1.7407407407407407,female,113.0,110.0,7.2,f,60.25,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
29,1BT01h00516,1,BT1,1h_0.5,01h 0.5%,0.5,1,2020-07-22,13:44:30 ,2020-07-22 13:44:30,2020-07-22 13:44:30,standard,False,,,,,False,True,True,2020-07-22,13:44:30 ,480.0,0.0,0.0,0.0,241.0,200.0,441.0,3305.3,2400.5,5705.8,13.7149377593361,12.0025,12.938321995464854,1.0,10.0,40.0,51.666666666666664,4.0,3.2,0.63,1.9226074218749996,female,99.0,110.0,7.2,f,45.3514739229025,True,True,True,not_valid_for_binary_first_choice_model; retain unless protocol failure,False,False,False,False,False,False,False,False,False,False,False,True,False,
30,1BT01h01001,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,10:35:47,2020-07-23 10:35:47,2020-07-23 10:35:47,standard,False,C,bright,bright,1.0,True,False,False,2020-07-23,10:35:47,0.0,4.0,360.0,90.0,12.0,312.0,324.0,213.4,5071.4,5284.799999999999,17.783333333333335,16.254487179487178,16.31111111111111,1.0,8.0,13.0,29.733333333333334,3.9,3.2,0.53,1.6174316406249996,male,207.0,110.0,7.3,m,96.29629629629629,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
31,1BT01h01002,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,10:53:28,2020-07-23 10:53:28,2020-07-23 10:53:28,standard,False,C,bright,bright,1.0,True,False,False,2020-07-23,10:53:28,0.0,16.0,187.0,11.6875,380.0,60.0,440.0,7570.4,1538.7,9109.1,19.922105263157892,25.645,20.7025,5.0,1.0,34.0,0.5666666666666667,3.8,3.0,0.52,1.925925925925926,female,175.0,110.0,7.3,f,13.636363636363635,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
32,1BT01h01003,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,11:06:06,2020-07-23 11:06:06,2020-07-23 11:06:06,standard,False,C,bright,bright,1.0,True,False,False,2020-07-23,11:06:06,26.0,17.0,164.0,9.647058823529411,372.0,54.0,426.0,4581.7,900.2,5481.9,12.316397849462366,16.67037037037037,12.868309859154929,1.0,8.0,43.0,33.733333333333334,3.7,3.0,0.49,1.8148148148148149,male,124.0,110.0,7.3,m,12.676056338028168,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
33,1BT01h01004,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,11:24:26,2020-07-23 11:24:26,2020-07-23 11:24:26,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,11:24:26,135.0,39.0,258.0,6.615384615384615,70.0,378.0,448.0,1527.4,5724.4,7251.799999999999,21.82,15.143915343915342,16.18705357142857,1.0,3.0,16.0,3.8,3.8,3.0,0.59,2.185185185185185,female,191.0,110.0,7.3,f,84.375,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
34,1BT01h01005,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,11:44:04,2020-07-23 11:44:04,2020-07-23 11:44:04,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,11:44:04,0.0,4.0,106.0,26.5,89.0,0.0,89.0,1039.9,0.0,1039.9,11.684269662921348,0.0,11.684269662921348,2.0,8.0,48.0,34.4,3.8,3.0,0.51,1.8888888888888888,female,155.0,110.0,7.3,f,0.0,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
35,1BT01h01006,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,12:01:24,2020-07-23 12:01:24,2020-07-23 12:01:24,standard,False,C,bright,bright,1.0,True,False,False,2020-07-23,12:01:24,2.0,34.0,131.0,3.8529411764705883,220.0,202.0,422.0,3388.1,3305.1,6693.2,15.400454545454545,16.36188118811881,15.860663507109004,1.0,3.0,12.0,3.6,3.3,2.8,0.28,1.275510204081633,male,145.0,110.0,7.3,m,47.867298578199055,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
36,1BT01h01007,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,12:18:27,2020-07-23 12:18:27,2020-07-23 12:18:27,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,12:18:27,0.0,0.0,0.0,0.0,331.0,86.0,417.0,4742.6,1900.8,6643.400000000001,14.328096676737161,22.10232558139535,15.931414868105517,1.0,5.0,22.0,11.833333333333334,3.5,3.1,0.61,2.0475982679332683,female,223.0,110.0,7.3,f,20.623501199040767,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
37,1BT01h01008,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,12:35:36,2020-07-23 12:35:36,2020-07-23 12:35:36,standard,False,C,bright,bright,1.0,True,False,False,2020-07-23,12:35:36,0.0,14.0,267.0,19.071428571428573,439.0,0.0,439.0,4633.3,0.0,4633.3,10.554214123006835,0.0,10.554214123006835,1.0,2.0,6.0,1.2,3.5,2.7,0.34,1.727378956459889,male,240.0,110.0,7.3,m,0.0,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
38,1BT01h01009,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,12:53:10,2020-07-23 12:53:10,2020-07-23 12:53:10,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,12:53:10,0.0,55.0,269.0,4.890909090909091,241.0,199.0,440.0,4323.8,3747.3,8071.1,17.941078838174274,18.83065326633166,18.34340909090909,1.0,8.0,25.0,31.333333333333332,3.9,3.1,0.44,1.4769561276895704,male,317.0,110.0,7.3,m,45.22727272727273,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
39,1BT01h01010,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,13:09:38,2020-07-23 13:09:38,2020-07-23 13:09:38,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,13:09:38,0.0,108.0,306.0,2.8333333333333335,325.0,120.0,445.0,6158.0,2732.5,8890.5,18.947692307692307,22.770833333333332,19.97865168539326,1.0,9.0,48.0,43.2,3.6,2.9,0.42,1.7220878264791504,male,281.0,110.0,7.3,m,26.96629213483146,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
40,1BT01h01011,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,13:26:22,2020-07-23 13:26:22,2020-07-23 13:26:22,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,13:26:22,7.0,45.0,142.0,3.1555555555555554,257.0,183.0,440.0,3192.9,2453.3,5646.200000000001,12.423735408560312,13.40601092896175,12.832272727272729,1.0,8.0,32.0,32.266666666666666,3.6,2.8,0.3,1.3666180758017497,male,137.0,110.0,7.3,m,41.590909090909086,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
41,1BT01h01012,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,13:43:21,2020-07-23 13:43:21,2020-07-23 13:43:21,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,13:43:21,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,16.0,38.4,4.0,3.1,0.7,2.3497029304152255,female,237.0,110.0,7.3,f,0.0,True,True,True,,False,False,False,False,False,True,True,False,False,False,False,True,False,
42,1BT01h01013,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,14:01:33,2020-07-23 14:01:33,2020-07-23 14:01:33,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,14:01:33,0.0,30.0,154.0,5.133333333333334,138.0,314.0,452.0,2685.4,6030.3,8715.7,19.459420289855075,19.204777070063695,19.282522123893806,1.0,9.0,27.0,40.05,3.9,3.1,0.54,1.8126279748917458,female,124.0,110.0,7.3,f,69.46902654867256,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
43,1BT01h01014,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,14:19:17,2020-07-23 14:19:17,2020-07-23 14:19:17,standard,False,C,bright,bright,1.0,True,False,False,2020-07-23,14:19:17,0.0,46.0,325.0,7.065217391304348,215.0,200.0,415.0,7010.0,4395.4,11405.4,32.604651162790695,21.976999999999997,27.48289156626506,1.0,9.0,20.0,39.0,3.6,2.9,0.53,2.1731108286522614,female,279.0,110.0,7.3,f,48.19277108433735,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
44,1BT01h01015,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,14:37:43,2020-07-23 14:37:43,2020-07-23 14:37:43,standard,False,E,dark,dark,0.0,True,False,False,2020-07-23,14:37:43,0.0,2.0,7.0,3.5,292.0,146.0,438.0,3320.2,1778.9,5099.1,11.370547945205479,12.184246575342467,11.64178082191781,1.0,8.0,55.0,35.333333333333336,3.7,2.9,0.31,1.2710648243060396,male,93.0,110.0,7.3,m,33.33333333333333,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
45,1BT01h01016,1,BT1,1h_1.0,01h 1.0%,1.0,1,2020-07-23,14:55:18,2020-07-23 14:55:18,2020-07-23 14:55:18,standard,False,C,bright,bright,1.0,True,False,False,2020-07-23,14:55:18,304.0,20.0,151.0,7.55,308.0,148.0,456.0,4714.11,3039.33,7753.44,15.305551948051948,20.536013513513513,17.00315789473684,1.0,8.0,41.0,33.46666666666667,3.5,2.8,0.34,1.5488338192419828,male,181.0,110.0,7.3,m,32.45614035087719,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,
